rainfall,temp,soil_type,cultivation_method,fertilizer,yield,humidity,tree_name
234,41,Đất đá ong,Truyền thống,Hữu cơ,221,58,Dừa
3105,41,Đất đá ong,Truyền thống,Hữu cơ,15362,58,Dừa
3105,41,Đất đá ong,Truyền thống,Hữu cơ,120373,59,Dừa
3105,42,Đất đá ong,Truyền thống,Hữu cơ,291,50,Dừa
236,42,Đất đá ong,Truyền thống,Hữu cơ,17231,54,Dừa
236,42,Đất đá ong,Truyền thống,Hữu cơ,119359,53,Dừa
2903.1,43,Đất đá ong,Truyền thống,Hữu cơ,283,52,Dừa
2903.1,27,Đất đá ong,Truyền thống,Hữu cơ,17690,51,Dừa
2903.1,27,Đất đá ong,Hữu cơ,Không sử dụng,7157,57,Dừa
2996.6,27,Đất đá ong,Hữu cơ,Không sử dụng,8700,57,Dừa
2996.6,27,Đất đá ong,Hữu cơ,Không sử dụng,41266,60,Dừa
2996.6,27,Đất đá ong,Hữu cơ,Không sử dụng,8838,57,Dừa
3296,27,Đất đá ong,Hữu cơ,Không sử dụng,8954,57,Dừa
3550,27.2,Đất đá ong,Hữu cơ,Không sử dụng,42915,54,Dừa
3550,27.2,Đất đá ong,Hữu cơ,Không sử dụng,9230,54.5,Dừa
3550,27.2,Đất phù sa,Hữu cơ,Không sử dụng,44313,56.6,Dừa
3654,27,Đất phù sa,Hữu cơ,Không sử dụng,45820,55.5,Dừa
3654,27,Đất phù sa,Hữu cơ,Không sử dụng,49084,58.5,Dừa
3654,27,Đất phù sa,Hữu cơ,Không sử dụng,86311,59.5,Dừa
233,27,Đất phù sa,Hữu cơ,Không sử dụng,57642,55,Dừa
233,27,Đất phù sa,Hữu cơ,Không sử dụng,58405,53,Dừa
233,27,Đất phù sa,Hữu cơ,Không sử dụng,60751,53.5,Dừa
234,27.2,Đất phù sa,Hữu cơ,Không sử dụng,109506,52.5,Dừa
234,27.2,Đất phù sa,Hữu cơ,Không sử dụng,114,56,Dừa
234,27.2,Đất phù sa,Hữu cơ,Không sử dụng,3,57,Dừa
3105,27.1,Đất thịt,Hữu cơ,Không sử dụng,95,57.5,Dừa
3105,27.1,Đất thịt,Hữu cơ,Không sử dụng,19,57,Dừa
3105,27.1,Đất thịt,Hữu cơ,Không sử dụng,54,55,Dừa
236,26.8,Đất thịt,Hữu cơ,Không sử dụng,13,56,Dừa
236,26.8,Đất thịt,Hữu cơ,Không sử dụng,123,54,Dừa
2903.1,26.8,Đất thịt,Hữu cơ,Không sử dụng,19,58,Dừa
2903.1,37,Đất thịt,Hữu cơ,Không sử dụng,32,58,Dừa
2903.1,37,Đất thịt,Hữu cơ,Không sử dụng,8,59,Dừa
2996.6,37,Đất thịt,Hữu cơ,Không sử dụng,50,50,Dừa
2996.6,38,Đất thịt,Hữu cơ,Không sử dụng,10,54,Dừa
2996.6,38,Đất pha cát,Hữu cơ,Không sử dụng,29,53,Dừa
2903.1,38,Đất pha cát,Hữu cơ,Không sử dụng,44,52,Dừa
2903.1,39,Đất pha cát,Hữu cơ,Không sử dụng,33,51,Dừa
2903.1,39,Đất pha cát,Hữu cơ,Không sử dụng,14,57,Dừa
2996.6,39,Đất pha cát,Hữu cơ,Không sử dụng,56,57,Dừa
2996.6,40,Đất pha cát,Hữu cơ,Không sử dụng,26,60,Dừa
2996.6,40,Đất pha cát,Hữu cơ,Không sử dụng,98,57,Dừa
3522.8,40,Đất pha cát,Hữu cơ,Không sử dụng,3,57,Dừa
3522.8,41,Đất pha cát,Hữu cơ,Không sử dụng,58637,54,Dừa
3522.8,41,Đất pha cát,Hữu cơ,Không sử dụng,59777,54.5,Dừa
3729.8,41,Đất pha cát,Hữu cơ,Không sử dụng,60528,56.6,Dừa
3729.8,42,Đất sét,Hữu cơ,Vi sinh,61126,55.5,Bông
3729.8,42,Đất sét,Hữu cơ,Vi sinh,623687,58.5,Bông
2746.2,42,Đất sét,Hữu cơ,Vi sinh,63504,59.5,Bông
2746.2,43,Đất sét,Hữu cơ,Vi sinh,63931,55,Bông
2746.2,43,Đất sét,Hữu cơ,Vi sinh,73730,53,Bông
3360,27,Đất sét,Truyền thống,Không sử dụng,118416,53.5,Dừa
3360,27,Đất sét,Truyền thống,Không sử dụng,130132,52.5,Dừa
3360,27,Đất sét,Truyền thống,Không sử dụng,154889,56,Dừa
3605.4,27,Đất sét,Truyền thống,Không sử dụng,171739,57,Dừa
3605.4,27,Đất sét,Truyền thống,Không sử dụng,172475,57.5,Dừa
3605.4,27,Đất sét,Truyền thống,Không sử dụng,177939,57,Dừa
3512.4,27.2,Đất sét,Truyền thống,Không sử dụng,313547,55,Dừa
3512.4,27.2,Đất sét,Truyền thống,Không sử dụng,2783,56,Dừa
3512.4,27.2,Đất sét,Truyền thống,Không sử dụng,1533,54,Dừa
3296,27,Đất sét,Truyền thống,Không sử dụng,1647,58,Dừa
3296,27,Đất sét,Truyền thống,Không sử dụng,975,58,Dừa
3296,27,Đất sét,Truyền thống,Không sử dụng,2,59,Dừa
3550,27,Đất sét,Truyền thống,Không sử dụng,836,50,Dừa
3550,27,Đất sét,Truyền thống,Không sử dụng,806,54,Dừa
3550,27,Đất sét,Truyền thống,Không sử dụng,880,53,Dừa
3654,27.2,Đất sét,Truyền thống,Không sử dụng,770,52,Dừa
3654,27.2,Đất sét,Truyền thống,Không sử dụng,395,51,Dừa
3654,27.2,Đất sét,Truyền thống,Không sử dụng,187,57,Dừa
233,27.1,Đất sét,Truyền thống,Không sử dụng,187,57,Dừa
233,27.1,Đất sét,Truyền thống,Không sử dụng,121,60,Dừa
233,27.1,Đất sét,Truyền thống,Không sử dụng,103,57,Dừa
234,26.8,Đất sét,Truyền thống,Không sử dụng,71,57,Dừa
234,26.8,Đất sét,Truyền thống,Không sử dụng,3961,54,Dừa
234,26.8,Đất sét,Truyền thống,Không sử dụng,4247,54.5,Dừa
3105,37,Đất sét,Truyền thống,Không sử dụng,3290,56.6,Dừa
3105,37,Đất sét,Truyền thống,Không sử dụng,3138,55.5,Dừa
3105,37,Đất sét,Truyền thống,Không sử dụng,3423,58.5,Dừa
236,38,Đất sét,Truyền thống,Không sử dụng,3899,59.5,Dừa
236,38,Đất sét,Truyền thống,Không sử dụng,4015,55,Dừa
2903.1,38,Đất sét pha,Truyền thống,Không sử dụng,4279,53,Dừa
2903.1,39,Đất sét pha,Truyền thống,Không sử dụng,4167,53.5,Dừa
2903.1,39,Đất sét pha,Truyền thống,Không sử dụng,4479,52.5,Dừa
2996.6,39,Đất sét pha,Truyền thống,Không sử dụng,3699,56,Dừa
2996.6,41,Đất sét pha,Truyền thống,Không sử dụng,4904,57,Dừa
2996.6,42,Đất sét pha,Truyền thống,Không sử dụng,2821,57.5,Dừa
3522.8,42,Đất sét pha,Truyền thống,Không sử dụng,3472,57,Dừa
3522.8,42,Đất sét pha,Truyền thống,Không sử dụng,3647,55,Dừa
3522.8,43,Đất sét pha,Truyền thống,Không sử dụng,393,56,Dừa
3729.8,43,Đất sét pha,Truyền thống,Không sử dụng,167,54,Dừa
3729.8,128,Đất sét pha,Truyền thống,Không sử dụng,71,58,Dừa
3729.8,129,Đất sét pha,Truyền thống,Không sử dụng,52,58,Dừa
2746.2,130,Đất sét pha,Truyền thống,Không sử dụng,12,59,Dừa
2746.2,131,Đất sét pha,Truyền thống,Không sử dụng,51,50,Dừa
2746.2,132,Đất sét pha,Truyền thống,Không sử dụng,61,54,Dừa
3360,133,Đất sét pha,Truyền thống,Hữu cơ,67,53,Ca cao
3360,134,Đất sét pha,Truyền thống,Hữu cơ,62,52,Ca cao
3360,135,Đất sét pha,Truyền thống,Hữu cơ,32,51,Ca cao
3605.4,136,Đất sét pha,Truyền thống,Hữu cơ,22,57,Ca cao
3605.4,137,Khô cằn và sa mạc,Truyền thống,Hữu cơ,25,57,Ca cao
3605.4,138,Khô cằn và sa mạc,Truyền thống,Hữu cơ,4,60,Ca cao
3512.4,139,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,9,57,Coffee
3512.4,140,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,12,57,Coffee
3512.4,141,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,2089,54,Coffee
3296,142,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,2810,54.5,Coffee
3296,143,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,841,56.6,Coffee
3296,144,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,3550,55.5,Coffee
3550,145,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,109,58.5,Coffee
3550,146,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,3368,59.5,Coffee
3550,147,Khô cằn và sa mạc,Công nghệ cao,Vô cơ,3671,55,Coffee
3654,148,Đất thịt,Truyền thống,Vô cơ,2404,53,Coffee
3654,149,Đất thịt,Truyền thống,Vô cơ,2805,53.5,Coffee
3654,150,Đất thịt,Truyền thống,Vô cơ,2331,52.5,Coffee
233,151,Đất thịt,Truyền thống,Vô cơ,2088,56,Coffee
233,152,Đất thịt,Truyền thống,Vô cơ,2628,57,Coffee
233,153,Đất thịt,Truyền thống,Vô cơ,1939,57.5,Coffee
2903.1,154,Đất thịt,Truyền thống,Vô cơ,1871,57,Thảo quả
2903.1,155,Đất thịt,Truyền thống,Vô cơ,1868,55,Thảo quả
2903.1,156,Đất thịt,Truyền thống,Vô cơ,127919,56,Thảo quả
2996.6,157,Đất thịt,Truyền thống,Vô cơ,75340,54,Thảo quả
2996.6,158,Đất pha cát,Truyền thống,Vô cơ,29170,58,Thảo quả
2996.6,159,Đất pha cát,Truyền thống,Vô cơ,1901,58,Thảo quả
3522.8,160,Đất pha cát,Truyền thống,Vô cơ,972,59,Thảo quả
3522.8,161,Đất pha cát,Truyền thống,Vô cơ,874,50,Thảo quả
3522.8,162,Đất pha cát,Truyền thống,Vô cơ,592,54,Thảo quả
3729.8,163,Đất pha cát,Truyền thống,Vô cơ,864,53,Thảo quả
3729.8,164,Đất pha cát,Truyền thống,Vô cơ,5373,52,Thảo quả
3729.8,165,Đất pha cát,Truyền thống,Vô cơ,6589,51,Thảo quả
2746.2,166,Đất pha cát,Truyền thống,Vô cơ,5107,57,Thảo quả
2746.2,167,Đất pha cát,Truyền thống,Vô cơ,5518,57,Thảo quả
2746.2,168,Đất pha cát,Truyền thống,Vô cơ,4912,60,Thảo quả
3360,169,Đất pha cát,Truyền thống,Vi sinh,3830,57,Bông
3360,170,Đất pha cát,Truyền thống,Vi sinh,4,57,Bông
3360,171,Đất pha cát,Truyền thống,Vi sinh,9,54,Bông
3605.4,172,Đất pha cát,Truyền thống,Vi sinh,12,54.5,Bông
3605.4,173,Đất pha cát,Truyền thống,Hữu cơ,2089,56.6,Tiêu
3605.4,174,Đất pha cát,Truyền thống,Hữu cơ,2810,55.5,Tiêu
3512.4,175,Đất pha cát,Truyền thống,Hữu cơ,841,58.5,Tiêu
3512.4,176,Đất pha cát,Truyền thống,Hữu cơ,3550,59.5,Tiêu
3512.4,177,Đất pha cát,Hữu cơ,Hữu cơ,109,55,Tiêu
3296,178,Đất pha cát,Hữu cơ,Hữu cơ,3368,53,Tiêu
3296,179,Đất pha cát,Hữu cơ,Hữu cơ,3671,53.5,Tiêu
3296,180,Đất pha cát,Hữu cơ,Hữu cơ,2404,52.5,Tiêu
3550,181,Đất pha cát,Hữu cơ,Hữu cơ,2805,56,Tiêu
3550,182,Đất pha cát,Hữu cơ,Hữu cơ,2331,57,Tiêu
3550,183,Đất pha cát,Hữu cơ,Hữu cơ,2088,57.5,Tiêu
3654,184,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,2628,57,Cau
3654,185,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,1939,55,Cau
3654,186,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,1871,56,Cau
233,187,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,1868,54,Cau
233,188,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,127919,58,Cau
233,189,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,75340,58,Cau
234,190,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,29170,59,Cau
234,191,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,1901,50,Cau
234,192,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,972,54,Cau
3105,193,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,874,53,Cau
3105,194,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,592,52,Cau
3105,195,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,864,51,Cau
236,196,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,5373,57,Cau
236,197,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,6589,57,Cau
2903.1,198,Khô cằn và sa mạc,Hữu cơ,Không sử dụng,5107,60,Cau
2903.1,199,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,5518,57,Gừng
2903.1,200,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,4912,57,Gừng
2996.6,201,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,3830,54,Gừng
2996.6,202,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,4,54.5,Gừng
2996.6,203,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,9,56.6,Gừng
3522.8,204,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,12,55.5,Gừng
3522.8,205,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,2089,58.5,Gừng
3522.8,206,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,2810,59.5,Gừng
3729.8,207,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,841,55,Gừng
3729.8,208,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,3550,53,Gừng
3729.8,209,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,109,53.5,Gừng
2746.2,210,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,3368,52.5,Gừng
2746.2,211,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,3671,56,Gừng
2746.2,212,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,2404,57,Gừng
3360,213,Khô cằn và sa mạc,Hữu cơ,Hữu cơ,2805,57.5,Gừng
3360,214,Cát pha thịt,Hữu cơ,Không sử dụng,2331,57,Trà
3360,215,Cát pha thịt,Hữu cơ,Không sử dụng,2088,55,Trà
3605.4,216,Cát pha thịt,Hữu cơ,Không sử dụng,2628,56,Trà
3605.4,217,Cát pha thịt,Hữu cơ,Không sử dụng,1939,54,Trà
3605.4,218,Cát pha thịt,Hữu cơ,Không sử dụng,1871,58,Trà
3512.4,219,Cát pha thịt,Hữu cơ,Không sử dụng,1868,58,Trà
3512.4,220,Cát pha thịt,Truyền thống,Hữu cơ,127919,59,Trà
3512.4,221,Cát pha thịt,Truyền thống,Hữu cơ,75340,50,Trà
3296,222,Cát pha thịt,Truyền thống,Hữu cơ,29170,54,Trà
3296,27,Cát pha thịt,Truyền thống,Hữu cơ,1901,53,Trà
3296,27,Cát pha thịt,Truyền thống,Hữu cơ,972,52,Trà
3550,27,Cát pha thịt,Truyền thống,Hữu cơ,874,51,Trà
3550,27,Cát pha thịt,Truyền thống,Hữu cơ,592,57,Trà
3550,27,Cát pha thịt,Truyền thống,Hữu cơ,864,57,Trà
3654,27.2,Cát pha thịt,Truyền thống,Hữu cơ,5373,60,Trà
3654,27.2,Cát pha thịt,Truyền thống,Vô cơ,6589,57,Lúa
3654,27.2,Cát pha thịt,Truyền thống,Vô cơ,5107,57,Lúa
233,27,Cát pha thịt,Truyền thống,Vô cơ,5518,54,Lúa
233,27,Cát pha thịt,Truyền thống,Vô cơ,4912,54.5,Lúa
233,27,Cát pha thịt,Truyền thống,Vô cơ,3830,56.6,Lúa
2903.1,27,Cát pha thịt,Truyền thống,Vô cơ,313547,55.5,Lúa
2903.1,27,Cát pha thịt,Truyền thống,Vô cơ,2783,58.5,Lúa
2903.1,27,Cát pha thịt,Truyền thống,Vô cơ,1533,59.5,Lúa
2996.6,27.2,Cát pha thịt,Truyền thống,Vô cơ,1647,55,Lúa
2996.6,27.2,Cát pha thịt,Truyền thống,Vô cơ,975,53,Lúa
2996.6,27.2,Cát pha thịt,Truyền thống,Vô cơ,2,53.5,Lúa
3522.8,27.1,Cát pha thịt,Truyền thống,Vô cơ,836,52.5,Lúa
3522.8,27.1,Cát pha thịt,Truyền thống,Vô cơ,806,56,Lúa
3522.8,27.1,Cát pha thịt,Truyền thống,Vô cơ,880,57,Lúa
3729.8,26.8,Đất sét pha,Truyền thống,Vô cơ,770,57.5,Lúa
3729.8,26.8,Đất sét pha,Truyền thống,Hữu cơ,395,57,Lạc
3729.8,26.8,Đất sét pha,Truyền thống,Hữu cơ,187,55,Lạc
2746.2,37,Đất sét pha,Truyền thống,Hữu cơ,187,56,Lạc
2746.2,37,Đất sét pha,Hữu cơ,Vi sinh,121,54,Bông
2746.2,37,Đất sét pha,Hữu cơ,Vi sinh,103,58,Bông
3360,38,Đất sét pha,Hữu cơ,Vi sinh,71,58,Bông
3360,38,Đất sét pha,Hữu cơ,Vi sinh,3961,59,Bông
3360,38,Đất sét pha,Truyền thống,Hữu cơ,4247,50,Lạc
3605.4,39,Đất sét pha,Truyền thống,Hữu cơ,3290,54,Lạc
3605.4,39,Đất sét pha,Truyền thống,Hữu cơ,3138,53,Lạc
3605.4,39,Đất sét pha,Truyền thống,Hữu cơ,3423,52,Lạc
3512.4,40,Đất sét pha,Truyền thống,Hữu cơ,3899,51,Lạc
3512.4,40,Đất sét pha,Truyền thống,Hữu cơ,4015,57,Lạc
3512.4,40,Đất sét pha,Truyền thống,Hữu cơ,4279,57,Lạc
3296,41,Đất sét pha,Truyền thống,Hữu cơ,4167,60,Lạc
3296,41,Đất sét pha,Thủy canh,Không sử dụng,4479,57,Đậu đen
3296,41,Đất sét pha,Thủy canh,Không sử dụng,3699,57,Đậu đen
3550,42,Đất sét pha,Thủy canh,Không sử dụng,4904,54,Đậu đen
3550,42,Đất sét pha,Thủy canh,Không sử dụng,2821,54.5,Đậu đen
3550,42,Đất sét pha,Thủy canh,Không sử dụng,3472,56.6,Đậu đen
3654,43,Đất sét pha,Khí canh,Hữu cơ,3647,55.5,Đậu đen
3654,43,Đất sét pha,Khí canh,Hữu cơ,393,58.5,Đậu đen
3654,27,Đất sét pha,Khí canh,Hữu cơ,167,59.5,Đậu đen
233,27,Đất sét pha,Khí canh,Hữu cơ,71,55,Đậu đen
233,27,Đất sét pha,Khí canh,Hữu cơ,52,53,Đậu đen
233,27,Đất sét pha,Khí canh,Hữu cơ,313547,53.5,Đậu đen
234,27,Đất sét pha,Khí canh,Hữu cơ,2783,52.5,Đậu đen
234,27,Đất sét pha,Khí canh,Hữu cơ,1533,56,Đậu đen
234,27.2,Đất sét pha,Khí canh,Hữu cơ,1647,59.5,Đậu đen
3105,27.2,Đất sét pha,Khí canh,Hữu cơ,975,55,Đậu đen
3105,27.2,Đất sét pha,Truyền thống,Vô cơ,2,53,Hạt điều
3105,27,Đất sét pha,Truyền thống,Vô cơ,836,53.5,Hạt điều
236,27,Đất sét pha,Truyền thống,Vô cơ,806,52.5,Hạt điều
236,27,Đất sét pha,Truyền thống,Vô cơ,880,56,Hạt điều
2903.1,27,Đất sét pha,Truyền thống,Vô cơ,770,57,Hạt điều
2903.1,27,Đất sét pha,Truyền thống,Vô cơ,395,57.5,Hạt điều
2903.1,27,Đất sét pha,Truyền thống,Vô cơ,187,57,Hạt điều
2996.6,27.2,Đất sét pha,Truyền thống,Vi sinh,187,55,Bông
2996.6,27.2,Đất sét pha,Truyền thống,Vi sinh,121,56,Bông
2996.6,27.2,Đất sét pha,Truyền thống,Vi sinh,103,54,Bông
3522.8,27.1,Đất phù sa,Truyền thống,Vi sinh,71,58,Bông
3522.8,27.1,Đất phù sa,Truyền thống,Vô cơ,3961,58,Hạt điều
3522.8,27.1,Đất phù sa,Truyền thống,Vô cơ,4247,59,Hạt điều
3729.8,26.8,Đất phù sa,Truyền thống,Vô cơ,3290,50,Hạt điều
3729.8,26.8,Đất phù sa,Truyền thống,Vô cơ,3138,54,Hạt điều
3729.8,26.8,Đất phù sa,Truyền thống,Hữu cơ,3423,53,Dừa
2746.2,37,Đất phù sa,Truyền thống,Hữu cơ,3899,59.5,Dừa
2746.2,37,Đất phù sa,Truyền thống,Hữu cơ,4015,55,Dừa
2746.2,37,Đất phù sa,Truyền thống,Hữu cơ,4279,53,Dừa
3360,38,Đất phù sa,Truyền thống,Hữu cơ,4167,53.5,Dừa
3360,38,Đất phù sa,Truyền thống,Hữu cơ,4479,52.5,Dừa
3360,38,Đất phù sa,Truyền thống,Hữu cơ,3699,56,Dừa
3605.4,39,Đất phù sa,Truyền thống,Hữu cơ,4904,57,Dừa
3605.4,39,Đất phù sa,Truyền thống,Hữu cơ,2821,57.5,Dừa
3605.4,39,Đất phù sa,Truyền thống,Hữu cơ,3472,57,Dừa
3512.4,40,Đất phù sa,Truyền thống,Hữu cơ,3647,55,Dừa
3512.4,40,Đất phù sa,Truyền thống,Hữu cơ,393,56,Dừa
3512.4,27,Đất phù sa,Truyền thống,Hữu cơ,167,54,Dừa
3296,27,Đất phù sa,Truyền thống,Hữu cơ,71,58,Dừa
3296,27,Đất phù sa,Truyền thống,Hữu cơ,52,58,Dừa
3296,27,Đất phù sa,Truyền thống,Hữu cơ,2570,59,Dừa
3550,27,Đất phù sa,Truyền thống,Hữu cơ,27170,50,Gừng
3550,27,Đất phù sa,Truyền thống,Hữu cơ,114744,54,Gừng
3550,27.2,Đất phù sa,Truyền thống,Hữu cơ,1402,53,Gừng
3654,27.2,Đất phù sa,Hữu cơ,Hữu cơ,23456,59.5,Gừng
3654,27.2,Đất phù sa,Hữu cơ,Hữu cơ,107809,55,Gừng
3654,27,Đất phù sa,Hữu cơ,Hữu cơ,1132,53,Gừng
233,27,Đất phù sa,Hữu cơ,Vi sinh,23960,53.5,Bông
233,27,Đất phù sa,Hữu cơ,Vi sinh,126487,52.5,Bông
233,27,Đất phù sa,Hữu cơ,Vi sinh,804,56,Bông
234,27,Đất phù sa,Hữu cơ,Vi sinh,30362,57,Bông
234,27,Đất phù sa,Hữu cơ,Hữu cơ,124492,57.5,Gừng
234,27.2,Đất phù sa,Hữu cơ,Hữu cơ,792,57,Gừng
3105,27.2,Đất phù sa,Hữu cơ,Hữu cơ,34153,55,Gừng
3105,27.2,Đất phù sa,Hữu cơ,Hữu cơ,2570,56,Gừng
3105,27.1,Đất phù sa,Hữu cơ,Hữu cơ,27170,54,Gừng
236,27.1,Đất phù sa,Truyền thống,Hữu cơ,114744,57,Dừa
2903.1,27.1,Đất phù sa,Truyền thống,Hữu cơ,1402,57.5,Dừa
2903.1,26.8,Đất phù sa,Truyền thống,Hữu cơ,23456,57,Dừa
2903.1,26.8,Đất phù sa,Truyền thống,Hữu cơ,107809,55,Dừa
2996.6,26.8,Đất phù sa,Truyền thống,Hữu cơ,1132,56,Dừa
2996.6,37,Đất phù sa,Truyền thống,Hữu cơ,23960,54,Dừa
2996.6,37,Đất phù sa,Truyền thống,Hữu cơ,126487,58,Dừa
3522.8,37,Đất phù sa,Truyền thống,Hữu cơ,804,58,Dừa
3522.8,38,Đất phù sa,Truyền thống,Hữu cơ,30362,59,Dừa
3522.8,38,Đất phù sa,Truyền thống,Hữu cơ,124492,50,Dừa
3729.8,38,Đất phù sa,Truyền thống,Hữu cơ,792,54,Dừa
3729.8,39,Đất phù sa,Truyền thống,Hữu cơ,34153,53,Dừa
3729.8,39,Đất phù sa,Truyền thống,Hữu cơ,132551,52,Dừa
2746.2,39,Đất phù sa,Truyền thống,Hữu cơ,338,51,Dừa
2746.2,40,Đất pha cát,Truyền thống,Hữu cơ,22966,57,Dừa
2746.2,40,Đất pha cát,Truyền thống,Hữu cơ,131763,57,Dừa
3360,40,Đất pha cát,Truyền thống,Hữu cơ,404,60,Dừa
3360,41,Đất pha cát,Truyền thống,Hữu cơ,24184,57,Dừa
3360,41,Đất pha cát,Truyền thống,Hữu cơ,124387,57,Dừa
3605.4,41,Đất pha cát,Truyền thống,Hữu cơ,343,54,Dừa
3605.4,42,Đất pha cát,Truyền thống,Hữu cơ,23099,54.5,Dừa
3605.4,42,Đất pha cát,Truyền thống,Hữu cơ,117825.84,56.6,Dừa
3512.4,42,Đất pha cát,Truyền thống,Hữu cơ,336,55.5,Dừa
3512.4,43,Đất pha cát,Truyền thống,Hữu cơ,22594,58.5,Dừa
3512.4,43,Đất pha cát,Truyền thống,Hữu cơ,116481.07,59.5,Dừa
3296,27,Đất pha cát,Truyền thống,Hữu cơ,316,55,Dừa
3296,27,Đất pha cát,Truyền thống,Hữu cơ,21400,53,Dừa
3296,27,Đất pha cát,Truyền thống,Hữu cơ,122102,53.5,Dừa
3550,27,Đất pha cát,Truyền thống,Hữu cơ,382,52.5,Dừa
